,score,protected_class,label
56455,0.025,0,0
56456,0.17,0,1
56457,0.47,0,1
56458,0.335,0,1
56459,0.93,0,1
56460,0.025,0,0
56461,0.05,0,0
56462,0.1,0,0
56463,0.5,0,1
56464,0.35,0,1
56465,0.9,0,1
56466,0.35,0,0
56467,0.98,0,1
56468,0.255,0,0
56469,0.43,0,1
56470,0.075,0,0
56471,0.78,0,1
56472,0.32,0,1
56473,0.905,0,1
56474,0.135,0,0
56475,0.135,0,1
56476,0.11,0,0
56477,0.27,0,1
56478,0.65,0,1
56479,0.635,0,1
56480,0.2,0,0
56481,0.055,0,0
56482,0.32,0,1
56483,0.165,0,0
56484,0.46,1,1
56485,0.59,0,1
56486,0.895,0,1
56487,0.6,0,0
56488,0.75,0,1
56489,0.175,0,0
56490,0.65,0,1
56491,0.66,0,1
56492,0.19,0,1
56493,0.45,0,1
56494,0.55,0,1
56495,0.95,0,1
56496,0.47,0,0
56497,0.01,0,0
56498,0.795,0,1
56499,0.47,0,1
56500,0.92,0,1
56501,0.23,0,1
56502,0.58,0,1
56503,0.57,0,1
56504,0.28,0,1
56505,0.29,0,1
56506,0.65,0,1
56507,0.815,0,1
56508,0.81,0,1
56509,0.22,0,0
56510,0.59,0,1
56511,0.11,0,1
56512,0.6,0,1
56513,0.14,0,0
56514,0.025,0,0
56515,0.12,0,0
56516,0.97,0,1
56517,0.92,0,1
56518,0.265,0,0
56519,0.23,0,0
56520,0.225,0,0
56521,0.84,0,1
56522,0.905,0,1
56523,0.79,0,1
56524,0.085,0,0
56525,0.41,0,1
56526,0.08,0,0
56527,0.215,0,1
56528,0.78,0,1
56529,0.5,0,1
56530,0.055,0,0
56531,0.395,0,1
56532,0.27,0,1
56533,0.695,0,1
56534,0.905,0,1
56535,0.84,0,1
56536,0.93,0,1
56537,0.675,1,1
56538,0.675,1,1
56539,0.985,0,1
56540,0.3,0,1
56541,0.405,0,1
56542,0.515,0,1
56543,0.51,0,1
56544,0.145,0,0
56545,0.01,0,0
56546,0.855,0,1
56547,0.62,0,1
56548,0.285,0,0
56549,0.855,0,1
56550,0.905,0,1
56551,0.195,0,0
56552,0.885,0,1
56553,0.205,0,0
56554,0.585,0,1
56555,0.02,0,0
56556,0.445,0,1
56557,0.615,0,1
56558,0.605,0,1
56559,0.765,0,1
56560,0.975,1,1
56561,0.345,0,1
56562,0.47,0,1
56563,0.84,0,1
56564,0.15,0,0
56565,0.4,0,1
56566,0.8,0,1
56567,0.26,0,1
56568,0.07,0,0
56569,0.97,0,1
56570,0.185,0,0
56571,0.81,0,1
56572,0.78,0,1
56573,0.22,0,0
56574,0.835,0,1
56575,0.95,0,1
56576,0.43,0,1
56577,0.935,0,1
56578,0.36,0,1
56579,0.015,0,0
56580,0.825,0,1
56581,0.51,0,1
56582,0.83,0,1
56583,0.62,0,1
56584,0.75,0,1
56585,0.325,0,0
56586,0.69,0,1
56587,0.73,0,0
56588,0.115,0,0
56589,0.54,0,1
56590,0.365,0,1
56591,0.43,0,0
56592,0.435,0,1
56593,0.175,0,0
56594,0.7,0,1
56595,0.29,0,1
56596,0.08,0,0
56597,0.135,0,1
56598,0.29,0,0
56599,0.31,0,0
56600,0.59,0,1
56601,0.155,1,1
56602,0.54,0,1
56603,0.03,0,0
56604,0.75,0,1
56605,0.415,0,1
56606,0.875,0,1
56607,0.375,0,1
56608,0.365,0,1
56609,0.3,1,0
56610,0.46,0,1
56611,0.05,0,1
56612,0.605,0,1
56613,0.165,0,0
56614,0.32,0,1
56615,0.15,0,0
56616,0.245,0,1
56617,0.345,0,1
56618,0.29,0,0
56619,0.035,0,0
56620,0.62,0,1
56621,0.25,0,1
56622,0.875,0,1
56623,0.705,0,1
56624,0.745,0,1
56625,0.355,0,1
56626,0.22,0,0
56627,0.445,0,1
56628,0.36,0,1
56629,0.47,0,1
56630,0.845,0,1
56631,0.435,0,1
56632,0.33,0,1
56633,0.065,0,0
56634,0.195,0,1
56635,0.195,1,0
56636,0.18,0,0
56637,0.3,0,0
56638,0.225,0,0
56639,0.265,0,1
56640,0.51,0,1
56641,0.275,0,1
56642,0.285,0,1
56643,0.055,0,0
56644,0.055,0,0
56645,0.99,0,1
56646,0.205,0,0
56647,0.835,0,1
56648,0.5,0,1
56649,0.385,0,1
56650,0.29,0,0
56651,0.245,0,0
56652,0.01,0,0
56653,0.52,0,1
56654,0.92,0,1
56655,0.9,0,1
56656,0.38,0,1
56657,0.365,0,1
56658,0.555,1,1
56659,0.34,0,1
56660,0.32,0,1
56661,0.28,0,0
56662,0.14,0,0
56663,0.35,0,0
56664,0.795,0,1
56665,0.19,0,1
56666,0.08,0,0
56667,0.07,0,0
56668,0.78,0,1
56669,0.37,0,0
56670,0.36,0,1
56671,0.27,0,0
56672,0.3,0,1
56673,0.745,0,1
56674,0.455,0,1
56675,0.67,0,0
56676,0.3,0,0
56677,0.475,0,1
56678,0.555,0,1
56679,0.24,0,1
56680,0.45,0,1
56681,0.55,0,1
56682,0.32,0,1
56683,0.12,0,0
56684,0.96,0,1
56685,0.165,0,0
56686,0.675,0,1
56687,0.46,0,0
56688,0.38,0,0
56689,0.36,0,1
56690,0.845,0,1
56691,0.595,0,1
56692,0.97,0,1
56693,0.015,0,0
56694,0.1,1,0
56695,0.53,0,1
56696,0.095,0,0
56697,0.05,0,0
56698,0.835,0,1
56699,0.38,1,1
56700,0.095,0,0
56701,0.335,0,1
56702,0.105,0,0
56703,0.3,0,0
56704,0.76,0,1
56705,0.935,0,1
56706,0.48,0,1
56707,0.33,0,0
56708,0.945,0,1
56709,0.205,0,0
56710,0.895,0,1
56711,0.225,0,0
56712,0.88,0,1
56713,0.08,0,0
56714,0.37,0,1
56715,0.44,0,1
56716,0.5,0,1
56717,0.13,0,0
56718,0.41,0,1
56719,0.525,0,1
56720,0.77,0,1
56721,0.93,0,1
56722,0.975,0,1
56723,0.65,1,1
56724,0.13,0,0
56725,0.985,0,1
56726,0.605,0,1
56727,0.795,0,1
56728,0.12,0,0
56729,0.82,0,1
56730,0.16,0,1
56731,0.52,0,1
56732,0.54,0,1
56733,0.74,0,1
56734,0.93,0,1
56735,0.41,0,1
56736,0.495,0,1
56737,0.295,0,0
56738,0.835,0,1
56739,0.77,0,1
56740,0.835,0,1
56741,0.605,0,1
56742,0.6,0,1
56743,0.24,1,1
56744,0.87,0,1
56745,0.14,0,0
56746,0.81,0,1
56747,0.545,0,1
56748,0.285,0,1
56749,0.2,0,1
56750,0.535,0,1
56751,0.16,0,1
56752,0.87,0,1
56753,0.92,0,1
56754,0.13,0,1
56755,0.555,0,1
56756,0.155,0,0
56757,0.35,0,1
56758,0.69,0,1
56759,0.05,0,0
56760,0.89,0,1
56761,0.07,0,0
56762,0.98,0,1
56763,0.8,0,1
56764,0.425,0,1
56765,0.03,0,0
56766,0.305,0,1
56767,0.24,0,1
56768,0.22,0,0
56769,0.36,0,1
56770,0.46,0,1
56771,0.975,0,1
56772,0.52,0,0
56773,0.41,0,1
56774,0.38,0,1
56775,0.915,0,1
56776,0.96,0,1
56777,0.43,0,0
56778,0.48,0,1
56779,0.985,0,1
56780,0.175,0,0
56781,0.32,0,1
56782,0.61,0,1
56783,0.86,0,1
56784,0.795,0,1
56785,0.44,0,1
56786,0.365,0,1
56787,0.59,0,1
56788,0.03,0,0
56789,0.56,0,1
56790,0.355,0,0
56791,0.895,0,1
56792,0.43,0,1
56793,0.2,0,0
56794,0.01,0,0
56795,0.935,0,1
56796,0.31,0,1
56797,0.005,0,0
56798,0.26,0,1
56799,0.03,0,0
56800,0.49,0,1
56801,0.15,0,0
56802,0.45,0,1
56803,0.52,0,1
56804,0.31,0,1
56805,0.52,0,1
56806,0.375,0,1
56807,0.47,0,1
56808,0.6,0,1
56809,0.19,0,0
56810,0.355,0,0
56811,0.12,0,0
56812,0.64,0,1
56813,0.975,0,1
56814,0.785,0,1
56815,0.255,0,1
56816,0.98,0,1
56817,0.495,0,1
56818,0.81,0,1
56819,0.535,0,1
56820,0.55,0,1
56821,0.14,0,1
56822,0.155,0,0
56823,0.235,0,0
56824,0.41,0,1
56825,0.335,0,1
56826,0.38,0,1
56827,0.49,0,1
56828,0.115,0,0
56829,0.26,0,0
56830,0.185,0,0
56831,0.87,0,1
56832,0.76,0,1
56833,0.31,0,1
56834,0.77,0,1
56835,0.125,0,0
56836,0.585,0,1
56837,0.235,0,0
56838,0.79,0,1
56839,0.32,0,0
56840,0.705,0,1
56841,0.06,0,0
56842,0.96,0,1
56843,0.355,0,1
56844,0.635,0,1
56845,0.105,0,0
56846,0.94,0,0
56847,0.37,0,1
56848,0.49,0,1
56849,0.465,0,0
56850,0.44,0,1
56851,0.875,0,1
56852,0.87,0,1
56853,0.6,0,1
56854,0.26,0,0
56855,0.46,0,1
56856,0.605,0,1
56857,0.43,0,0
56858,0.225,0,0
56859,0.36,0,1
56860,0.445,0,1
56861,0.93,0,1
56862,0.26,0,0
56863,0.745,0,1
56864,0.31,0,1
56865,0.575,0,1
56866,0.95,0,1
56867,0.955,0,1
56868,0.475,0,1
56869,0.955,0,1
56870,0.635,0,1
56871,0.43,0,0
56872,0.56,0,1
56873,0.48,0,1
56874,0.585,0,1
56875,0.75,0,1
56876,0.745,0,1
56877,0.34,0,1
56878,0.185,0,0
56879,0.515,0,1
56880,0.59,0,1
56881,0.575,0,1
56882,0.99,0,1
56883,0.715,0,1
56884,0.69,0,1
56885,0.14,0,0
56886,0.745,0,1
56887,0.36,0,1
56888,0.37,0,1
56889,0.55,0,1
56890,0.53,0,1
56891,0.585,0,1
56892,0.57,1,1
56893,0.51,0,1
56894,0.315,0,1
56895,0.665,0,1
56896,0.855,0,1
56897,0.495,0,1
56898,0.495,1,1
56899,0.975,0,1
56900,0.335,0,1
56901,0.125,0,0
56902,0.065,0,0
56903,0.605,0,1
56904,0.03,0,0
56905,0.715,0,1
56906,0.72,0,1
56907,0.695,0,1
56908,0.425,0,1
56909,0.065,0,0
56910,0.125,0,0
56911,0.54,0,1
56912,0.38,0,0
56913,0.17,0,0
56914,0.21,0,0
56915,0.555,0,1
56916,0.01,0,0
56917,0.98,0,1
56918,0.785,0,1
56919,0.78,0,1
56920,0.14,0,0
56921,0.555,0,1
56922,0.92,0,1
56923,0.49,0,1
56924,0.305,0,1
56925,0.735,1,1
56926,0.1,0,0
56927,0.96,0,1
56928,0.785,0,1
56929,0.595,1,1
56930,0.385,0,1
56931,0.915,0,1
56932,0.565,0,1
56933,0.515,0,1
56934,0.92,0,1
56935,0.115,0,1
56936,0.24,0,0
56937,0.705,0,1
56938,0.1,0,0
56939,0.185,0,1
56940,0.27,0,0
56941,0.98,0,1
56942,0.97,0,1
56943,0.055,0,0
56944,0.01,0,0
56945,0.58,0,1
56946,0.375,0,1
56947,0.15,0,0
56948,0.3,0,1
56949,0.175,0,0
56950,0.01,0,0
56951,0.67,0,1
56952,0.39,0,0
56953,0.62,0,1
56954,0.59,0,1
56955,0.74,0,1
56956,0.71,0,1
56957,0.47,0,1
56958,0.03,0,0
56959,0.405,0,0
56960,0.74,0,1
56961,0.025,0,0
56962,0.705,0,1
56963,0.87,0,1
56964,0.365,0,1
56965,0.04,1,0
56966,0.46,0,0
56967,0.675,0,1
56968,0.115,0,0
56969,0.215,0,1
56970,0.435,0,1
56971,0.23,0,0
56972,0.86,0,1
56973,0.355,0,1
56974,0.905,0,1
56975,0.33,0,1
56976,0.03,0,0
56977,0.72,0,1
56978,0.19,0,1
56979,0.615,0,1
56980,0.6,0,1
56981,0.375,0,0
56982,0.81,0,1
56983,0.93,0,1
56984,0.935,0,1
56985,0.525,0,1
56986,0.135,0,1
56987,0.985,0,1
56988,0.665,0,1
56989,0.77,0,1
56990,0.48,0,1
56991,0.51,0,1
56992,0.175,0,0
56993,0.93,0,0
56994,0.405,0,1
56995,0.66,0,1
56996,0.675,0,1
56997,0.075,0,0
56998,0.56,0,1
56999,0.76,0,1
57000,0.66,0,1
57001,0.15,0,0
57002,0.58,0,1
57003,0.34,0,1
57004,0.515,0,1
57005,0.645,0,1
57006,0.39,0,0
57007,0.695,0,1
57008,0.64,0,1
57009,0.2,0,0
57010,0.34,0,1
57011,0.36,0,0
57012,0.135,0,1
57013,0.93,0,1
57014,0.275,0,0
57015,0.46,0,1
57016,0.73,0,1
57017,0.435,0,1
57018,0.07,1,0
57019,0.44,0,1
57020,0.63,0,1
57021,0.245,0,0
57022,0.91,0,1
57023,0.245,0,1
57024,0.525,0,1
57025,0.37,1,1
57026,0.865,0,1
57027,0.895,0,1
57028,0.98,0,1
57029,0.59,0,1
57030,0.35,0,1
57031,0.43,0,1
57032,0.05,0,0
57033,0.585,0,1
57034,0.11,0,0
57035,0.155,0,0
57036,0.915,0,1
57037,0.44,0,1
57038,0.365,0,0
57039,0.745,0,1
57040,0.74,0,1
57041,0.38,0,1
57042,0.635,0,1
57043,0.495,0,1
57044,0.3,0,0
57045,0.01,0,0
57046,0.635,0,1
57047,0.11,0,0
57048,0.42,0,1
57049,0.32,0,0
57050,0.745,0,1
57051,0.02,0,0
57052,0.465,0,1
57053,0.59,0,1
57054,0.81,0,1
57055,0.1,0,0
57056,0.935,0,1
57057,0.05,0,0
57058,0.38,0,1
57059,0.205,0,0
57060,0.46,0,1
57061,0.07,0,0
57062,0.07,0,0
57063,0.83,0,1
57064,0.065,0,0
57065,0.37,0,1
57066,0.94,0,1
57067,0.295,0,0
57068,0.56,0,1
57069,0.36,0,1
57070,0.985,1,1
57071,0.67,0,1
57072,0.455,1,1
57073,0.59,0,1
57074,0.92,0,1
57075,0.125,0,1
57076,0.08,0,0
57077,0.07,0,0
57078,0.3,0,1
57079,0.19,0,0
57080,0.245,0,1
57081,0.29,0,1
57082,0.37,0,1
57083,0.44,0,0
57084,0.165,0,1
57085,0.15,0,0
57086,0.805,0,1
57087,0.17,0,0
57088,0.35,0,1
57089,0.24,0,1
57090,0.44,0,1
57091,0.035,0,0
57092,0.47,0,1
57093,0.34,0,0
57094,0.635,0,1
57095,0.03,0,0
57096,0.205,0,0
57097,0.515,0,1
57098,0.31,0,0
57099,0.48,0,1
57100,0.73,0,1
57101,0.42,0,0
57102,0.005,0,0
57103,0.525,0,1
57104,0.42,0,1
57105,0.67,0,1
57106,0.52,0,1
57107,0.47,0,1
57108,0.825,0,1
57109,0.69,0,1
57110,0.045,0,0
57111,0.815,0,1
57112,0.35,0,1
57113,0.35,0,0
57114,0.945,0,1
57115,0.96,0,1
57116,0.35,0,0
57117,0.73,0,1
57118,0.45,0,0
57119,0.75,0,1
57120,0.785,0,1
57121,0.31,0,0
57122,0.69,0,1
57123,0.985,0,1
57124,0.26,0,0
57125,0.08,0,0
57126,0.425,0,1
57127,0.01,0,0
57128,0.44,0,1
57129,0.2,0,0
57130,0.21,0,0
57131,0.42,0,0
57132,0.96,0,1
57133,0.78,0,1
57134,0.17,0,0
57135,0.07,0,0
57136,0.26,0,0
57137,0.45,0,1
57138,0.12,0,1
57139,0.135,1,0
57140,0.31,0,1
57141,0.675,0,1
57142,0.31,0,1
57143,0.4,0,1
57144,0.08,0,0
57145,0.84,0,1
57146,0.39,0,1
57147,0.67,0,1
57148,0.48,0,1
57149,0.575,0,1
57150,0.34,0,1
57151,0.88,0,1
57152,0.38,0,1
57153,0.26,0,0
57154,0.865,0,1
57155,0.84,0,1
57156,0.34,0,0
57157,0.935,0,1
57158,0.66,0,1
57159,0.86,0,1
57160,0.11,0,1
57161,0.895,0,1
57162,0.655,0,1
57163,0.24,0,0
57164,0.43,0,1
57165,0.75,0,1
57166,0.06,0,0
57167,0.005,0,0
57168,0.21,0,0
57169,0.75,0,1
57170,0.61,0,1
57171,0.675,0,1
57172,0.145,0,0
57173,0.33,0,1
57174,0.22,0,0
57175,0.13,0,0
57176,0.305,0,1
57177,0.905,0,1
57178,0.17,0,0
57179,0.21,0,1
57180,0.975,0,1
57181,0.0,0,0
57182,0.935,0,1
57183,0.72,0,1
57184,0.645,0,1
57185,0.585,0,1
57186,0.335,1,1
57187,0.825,1,1
57188,0.94,0,1
57189,0.555,0,1
57190,0.8,0,1
57191,0.635,0,1
57192,0.25,0,0
57193,0.85,0,1
57194,0.345,0,0
57195,0.855,0,1
57196,0.89,0,1
57197,0.92,0,1
57198,0.77,0,1
57199,0.47,0,0
57200,0.645,0,1
57201,0.34,0,1
57202,0.825,0,1
57203,0.17,0,0
57204,0.31,0,1
57205,0.935,0,1
57206,0.93,0,1
57207,0.27,0,0
57208,0.78,0,1
57209,0.65,0,1
57210,0.035,0,1
57211,0.23,0,1
57212,0.25,0,0
57213,0.27,0,1
57214,0.825,0,1
57215,0.08,0,0
57216,0.46,0,0
57217,0.55,0,1
57218,0.75,0,0
57219,0.575,0,1
57220,0.47,0,1
57221,0.49,0,1
57222,0.41,0,1
57223,0.81,0,1
57224,0.915,0,1
57225,0.06,0,0
57226,0.34,0,1
57227,0.885,1,1
57228,0.73,0,1
57229,0.44,0,1
57230,0.24,0,0
57231,0.44,0,0
57232,0.885,0,1
57233,0.81,0,1
57234,0.595,0,1
57235,0.185,0,0
57236,0.125,0,0
57237,0.625,0,1
57238,0.96,0,1
57239,0.92,0,1
57240,0.16,0,0
57241,0.015,1,0
57242,0.125,0,0
57243,0.185,0,0
57244,0.835,0,1
57245,0.27,0,1
57246,0.41,0,1
57247,0.02,0,0
57248,0.125,0,0
57249,0.62,0,1
57250,0.31,0,0
57251,0.1,0,0
57252,0.305,0,0
57253,0.77,0,1
57254,0.435,0,1
57255,0.59,0,1
57256,0.845,0,0
57257,0.025,0,0
57258,0.52,0,1
57259,0.265,0,0
57260,0.885,0,1
57261,0.33,0,1
57262,0.905,0,1
57263,0.435,0,1
57264,0.125,0,0
57265,0.66,0,1
57266,0.895,0,1
57267,0.71,0,1
57268,0.06,0,0
57269,0.13,1,0
57270,0.975,0,1
57271,0.32,0,0
57272,0.08,0,0
57273,0.955,0,1
57274,0.04,0,1
57275,0.57,0,1
57276,0.1,0,1
57277,0.01,0,0
57278,0.65,0,1
57279,0.78,0,1
57280,0.075,0,0
57281,0.865,0,0
57282,0.965,0,1
57283,0.92,0,1
57284,0.3,0,1
57285,0.145,0,0
57286,0.14,0,1
57287,0.29,0,0
57288,0.785,0,1
57289,0.77,0,1
57290,0.345,0,1
57291,0.24,0,0
57292,0.055,0,0
57293,0.605,0,1
57294,0.05,0,0
57295,0.45,0,1
57296,0.8,0,1
57297,0.96,1,1
57298,0.33,0,1
57299,0.715,0,1
57300,0.14,0,0
57301,0.95,0,1
57302,0.23,0,0
57303,0.92,0,1
57304,0.47,0,1
57305,0.07,0,0
57306,0.595,0,1
57307,0.635,1,0
57308,0.265,0,0
57309,0.16,0,0
57310,0.855,0,1
57311,0.685,0,1
57312,0.075,0,0
57313,0.41,0,1
57314,0.72,1,1
57315,0.055,0,0
57316,0.095,0,0
57317,0.875,0,1
57318,0.28,0,1
57319,0.845,0,0
57320,0.825,0,1
57321,0.095,0,0
57322,0.76,0,1
57323,0.55,0,1
57324,0.36,0,1
57325,0.635,0,1
57326,0.71,0,1
57327,0.975,0,1
57328,0.535,0,0
57329,0.94,0,1
57330,0.235,0,0
57331,0.08,0,0
57332,0.505,0,0
57333,0.84,0,1
57334,0.96,0,1
57335,0.93,0,1
57336,0.14,0,0
57337,0.135,0,0
57338,0.005,0,0
57339,0.48,0,1
57340,0.77,0,1
57341,0.04,0,1
57342,0.62,0,1
57343,0.255,0,0
57344,0.88,0,1
57345,0.04,0,0
57346,0.21,0,0
57347,0.03,0,1
57348,0.63,0,1
57349,0.43,0,1
57350,0.28,0,0
57351,0.8,0,1
57352,0.815,1,1
57353,0.345,0,1
57354,0.72,0,1
57355,0.57,0,1
57356,0.28,0,1
57357,0.4,0,0
57358,0.03,0,0
57359,0.2,0,0
57360,0.385,0,1
57361,0.9,0,1
57362,0.82,0,1
57363,0.855,0,1
57364,0.83,0,1
57365,0.31,0,1
57366,0.965,0,1
57367,0.92,0,1
57368,0.835,0,1
57369,0.05,0,0
57370,0.28,0,0
57371,0.485,0,0
57372,0.95,0,1
57373,0.59,0,1
57374,0.455,0,1
57375,0.21,0,1
57376,0.88,0,1
57377,0.065,0,0
57378,0.745,0,1
57379,0.615,0,1
57380,0.67,0,1
57381,0.05,0,0
57382,0.73,0,1
57383,0.21,0,1
57384,0.585,0,1
57385,0.455,0,1
57386,0.6,0,0
57387,0.82,0,1
57388,0.22,0,0
57389,0.46,0,1
57390,0.28,0,0
57391,0.5,0,1
57392,0.415,0,1
57393,0.84,1,1
57394,0.14,0,1
57395,0.28,0,0
57396,0.675,0,1
57397,0.19,1,1
57398,0.06,0,0
57399,0.86,0,1
57400,0.86,0,1
57401,0.5,0,1
57402,0.27,0,1
57403,0.765,1,1
57404,0.585,0,0
57405,0.915,0,1
57406,0.485,0,1
57407,0.615,0,1
57408,0.03,0,0
57409,0.445,0,0
57410,0.72,0,1
57411,0.39,0,0
57412,0.575,0,1
57413,0.78,0,1
57414,0.835,0,1
57415,0.515,0,1
57416,0.135,0,0
57417,0.855,0,1
57418,0.495,0,1
57419,0.36,0,1
57420,0.53,0,1
57421,0.455,0,1
57422,0.11,0,0
57423,0.295,0,1
57424,0.975,0,1
57425,0.65,0,1
57426,0.38,0,1
57427,0.385,0,1
57428,0.225,0,0
57429,0.195,0,0
57430,0.52,0,1
57431,0.49,0,1
57432,0.485,0,1
57433,0.27,0,1
57434,0.39,0,1
57435,0.975,0,1
57436,0.25,0,1
57437,0.615,0,1
57438,0.4,0,1
57439,0.21,0,0
57440,0.975,0,1
57441,0.45,0,1
57442,0.26,0,0
57443,0.73,0,1
57444,0.485,0,1
57445,0.56,0,1
57446,0.18,0,0
57447,0.155,0,0
57448,0.555,0,0
57449,0.37,0,1
57450,0.11,0,0
57451,0.08,0,0
57452,0.66,0,1
57453,0.06,0,0
57454,0.14,0,0
57455,0.23,0,1
57456,0.09,0,0
57457,0.08,0,0
57458,0.745,0,1
57459,0.795,0,1
57460,0.6,0,1
57461,0.03,0,0
57462,0.25,0,0
57463,0.83,0,1
57464,0.93,0,1
57465,0.225,0,1
57466,0.72,0,1
57467,0.165,0,0
57468,0.375,0,1
57469,0.4,0,1
57470,0.985,0,1
57471,0.01,0,0
57472,0.535,0,1
57473,0.145,0,0
57474,0.315,0,0
57475,0.66,0,1
57476,0.51,0,1
57477,0.08,0,0
57478,0.555,0,1
57479,0.5,0,1
57480,0.06,0,0
57481,0.7,0,1
57482,0.255,1,1
57483,0.855,0,1
57484,0.335,0,1
57485,0.305,0,0
57486,0.57,0,1
57487,0.415,1,1
57488,0.745,0,1
57489,0.49,0,1
57490,0.675,0,1
57491,0.37,0,0
57492,0.92,0,1
57493,0.55,0,1
57494,0.8,0,1
57495,0.69,0,1
57496,0.27,0,1
57497,0.42,0,0
57498,0.905,0,1
57499,0.23,0,0
57500,0.42,0,1
57501,0.01,0,0
57502,0.92,0,1
57503,0.765,1,1
57504,0.81,0,1
57505,0.475,0,1
57506,0.24,0,1
57507,0.72,0,1
57508,0.665,0,1
57509,0.695,0,1
57510,0.415,0,1
57511,0.66,0,1
57512,0.865,0,1
57513,0.345,0,1
57514,0.44,0,1
57515,0.855,0,1
57516,0.7,0,1
57517,0.405,0,1
57518,0.935,0,1
57519,0.34,0,1
57520,0.14,0,0
57521,0.23,0,0
57522,0.125,0,0
57523,0.845,0,1
57524,0.255,0,1
57525,0.205,0,0
57526,0.085,1,0
57527,0.01,0,0
57528,0.61,0,1
57529,0.42,0,1
57530,0.345,0,1
57531,0.305,0,0
57532,0.48,0,1
57533,0.525,0,1
57534,0.555,0,1
57535,0.82,0,1
57536,0.425,0,1
57537,0.145,0,0
57538,0.01,0,0
57539,0.985,0,0
57540,0.325,0,1
57541,0.185,0,0
57542,0.39,0,1
57543,0.07,0,0
57544,0.515,0,1
57545,0.97,0,1
57546,0.105,0,0
57547,0.895,0,1
57548,0.47,0,1
57549,0.5,1,1
57550,0.955,0,1
57551,0.175,0,1
57552,0.575,0,1
57553,0.29,0,0
57554,0.005,0,0
57555,0.035,0,0
57556,0.59,0,1
57557,0.51,0,1
57558,0.535,0,1
57559,0.1,0,0
57560,0.79,0,1
57561,0.745,0,1
57562,0.77,0,1
57563,0.9,0,1
57564,0.12,0,0
57565,0.825,0,1
57566,0.275,0,1
57567,0.25,0,0
57568,0.13,0,0
57569,0.025,1,0
57570,0.81,0,1
57571,0.72,0,1
57572,0.81,1,1
57573,0.275,0,0
57574,0.43,0,1
57575,0.78,0,1
57576,0.06,0,0
57577,0.595,0,1
57578,0.895,0,1
57579,0.15,0,0
57580,0.34,0,1
57581,0.98,0,1
57582,0.975,0,1
57583,0.81,0,1
57584,0.6,0,1
57585,0.97,0,1
57586,0.33,0,1
57587,0.37,0,0
57588,0.425,0,1
57589,0.315,0,1
57590,0.49,0,1
57591,0.76,0,1
57592,0.07,0,0
57593,0.6,0,1
57594,0.93,0,1
57595,0.26,0,0
57596,0.72,0,1
57597,0.27,0,1
57598,0.98,0,1
57599,0.825,0,1
57600,0.78,0,1
57601,0.445,0,1
57602,0.73,0,1
57603,0.11,0,0
57604,0.09,0,0
57605,0.04,0,0
57606,0.29,0,1
57607,0.35,0,1
57608,0.625,0,1
57609,0.235,0,0
57610,0.43,0,1
57611,0.485,0,1
57612,0.14,0,1
57613,0.2,0,0
57614,0.66,0,1
57615,0.685,0,1
57616,0.02,0,0
57617,0.155,0,0
57618,0.865,0,1
57619,0.675,0,1
57620,0.495,0,1
57621,0.14,0,0
57622,0.73,0,1
57623,0.945,0,1
57624,0.75,0,0
57625,0.205,0,0
57626,0.045,0,0
57627,0.325,0,1
57628,0.035,0,0
57629,0.77,0,1
57630,0.87,0,1
57631,0.455,0,1
57632,0.87,0,1
57633,0.38,0,1
57634,0.61,0,1
57635,0.735,0,0
57636,0.65,0,1
57637,0.205,0,0
57638,0.325,0,1
57639,0.42,0,1
57640,0.385,0,1
57641,0.8,0,1
57642,0.55,0,1
57643,0.73,0,1
57644,0.015,1,0
57645,0.825,0,1
57646,0.42,0,1
57647,0.955,0,1
57648,0.54,0,1
57649,0.25,0,1
57650,0.39,0,1
57651,0.85,0,1
57652,0.07,0,0
57653,0.935,0,1
57654,0.03,0,0
57655,0.39,0,0
57656,0.81,0,1
57657,0.735,0,1
57658,0.97,1,1
57659,0.61,0,0
57660,0.77,0,1
57661,0.365,0,1
57662,0.495,0,1
57663,0.81,0,1
57664,0.87,0,1
57665,0.69,0,1
57666,0.365,0,1
57667,0.14,0,0
57668,0.45,0,0
57669,0.605,0,1
57670,0.005,0,0
57671,0.41,0,1
57672,0.24,0,0
57673,0.755,0,1
57674,0.745,0,1
57675,0.575,0,1
57676,0.305,0,1
57677,0.88,0,1
57678,0.055,0,0
57679,0.81,0,1
57680,0.795,0,1
57681,0.035,0,0
57682,0.24,0,0
57683,0.665,0,1
57684,0.095,0,0
57685,0.225,0,0
57686,0.05,0,0
57687,0.6,0,1
57688,0.38,0,1
57689,0.575,0,1
57690,0.05,0,0
57691,0.08,0,0
57692,0.44,0,1
57693,0.85,0,1
57694,0.64,0,1
57695,0.785,0,1
57696,0.75,0,1
57697,0.64,0,1
57698,0.165,0,1
57699,0.26,0,0
57700,0.09,0,0
57701,0.04,0,0
57702,0.45,0,1
57703,0.06,0,0
57704,0.185,0,1
57705,0.07,0,0
57706,0.98,0,1
57707,0.845,0,1
57708,0.75,0,1
57709,0.45,0,1
57710,0.96,0,1
57711,0.2,0,0
57712,0.36,0,1
57713,0.96,0,1
57714,0.5,1,1
57715,0.74,0,1
57716,0.055,0,0
57717,0.1,0,0
57718,0.1,0,0
57719,0.51,1,1
57720,0.28,0,1
57721,0.08,0,1
57722,0.565,0,1
57723,0.77,1,1
57724,0.08,0,0
57725,0.93,0,1
